seed,d,step,mem
43,20,1200000,0.04580000042915344
43,20,1210000,
43,20,1220000,
43,20,1230000,
43,20,1240000,
43,20,1250000,
43,20,1260000,
43,20,1270000,
43,20,1280000,
43,20,1290000,
43,20,1300000,0.050999999046325684
43,20,1310000,
43,20,1320000,
43,20,1330000,
43,20,1340000,
43,20,1350000,
43,20,1360000,
43,20,1370000,
43,20,1380000,
43,20,1390000,
43,20,1400000,0.04960000142455101
43,20,1410000,
43,20,1420000,
43,20,1430000,
43,20,1440000,
43,20,1450000,
43,20,1460000,
43,20,1470000,
43,20,1480000,
43,20,1490000,
43,20,1500000,0.05739999935030937
43,20,1510000,
43,20,1520000,
43,20,1530000,
43,20,1540000,
43,20,1550000,
43,20,1560000,
43,20,1570000,
43,20,1580000,
43,20,1590000,
43,20,1600000,0.05889999866485596
43,20,1610000,
43,20,1620000,
43,20,1630000,
43,20,1640000,
43,20,1650000,
43,20,1660000,
43,20,1670000,
43,20,1680000,
43,20,1690000,
43,20,1700000,0.0560000017285347
43,20,1710000,
43,20,1720000,
43,20,1730000,
43,20,1740000,
43,20,1750000,
43,20,1760000,
43,20,1770000,
43,20,1780000,
43,20,1790000,
43,20,1800000,0.062199998646974564
43,20,1810000,
43,20,1820000,
43,20,1830000,
43,20,1840000,
43,20,1850000,
43,20,1860000,
43,20,1870000,
43,20,1880000,
43,20,1890000,
43,20,1900000,0.06539999693632126
43,20,1910000,
43,20,1920000,
43,20,1930000,
43,20,1940000,
43,20,1950000,
43,20,1960000,
43,20,1970000,
43,20,1980000,
43,20,1990000,
43,20,2000000,0.06509999930858612
43,20,2010000,
43,20,2020000,
43,20,2030000,
43,20,2040000,
43,20,2050000,
43,20,2060000,
43,20,2070000,
43,20,2080000,
43,20,2090000,
43,20,2100000,0.06379999965429306
43,20,2110000,
43,20,2120000,
43,20,2130000,
43,20,2140000,
43,20,2150000,
43,20,2160000,
43,20,2170000,
43,20,2180000,
43,20,2190000,
43,20,2200000,0.06909999996423721
43,20,2210000,
43,20,2220000,
43,20,2230000,
43,20,2240000,
43,20,2250000,
43,20,2260000,
43,20,2270000,
43,20,2280000,
43,20,2290000,
43,20,2300000,0.07660000026226044
43,20,2310000,
43,20,2320000,
43,20,2330000,
43,20,2340000,
43,20,2350000,
43,20,2360000,
43,20,2370000,
43,20,2380000,
43,20,2390000,
43,20,2400000,0.06340000033378601
43,20,2410000,
43,20,2420000,
43,20,2430000,
43,20,2440000,
43,20,2450000,
43,20,2460000,
43,20,2470000,
43,20,2480000,
43,20,2490000,
43,20,2500000,0.07280000299215317
43,20,2510000,
43,20,2520000,
43,20,2530000,
43,20,2540000,
43,20,2550000,
43,20,2560000,
43,20,2570000,
43,20,2580000,
43,20,2590000,
43,20,2600000,0.07370000332593918
43,20,2610000,
43,20,2620000,
43,20,2630000,
43,20,2640000,
43,20,2650000,
43,20,2660000,
43,20,2670000,
43,20,2680000,
43,20,2690000,
43,20,2700000,0.07760000228881836
43,20,2710000,
43,20,2720000,
43,20,2730000,
43,20,2740000,
43,20,2750000,
43,20,2760000,
43,20,2770000,
43,20,2780000,
43,20,2790000,
43,20,2800000,0.07750000059604645
43,20,2810000,
43,20,2820000,
43,20,2830000,
43,20,2840000,
43,20,2850000,
43,20,2860000,
43,20,2870000,
43,20,2880000,
43,20,2890000,
43,20,2900000,0.07750000059604645
43,20,2910000,
43,20,2920000,
43,20,2930000,
43,20,2940000,
43,20,2950000,
43,20,2960000,
43,20,2970000,
43,20,2980000,
43,20,2990000,
43,20,3000000,0.0731000006198883
43,20,3010000,
43,20,3020000,
43,20,3030000,
43,20,3040000,
43,20,3050000,
43,20,3060000,
43,20,3070000,
43,20,3080000,
43,20,3090000,
43,20,3100000,0.08299999684095383
43,20,3110000,
43,20,3120000,
43,20,3130000,
43,20,3140000,
43,20,3150000,
43,20,3160000,
43,20,3170000,
43,20,3180000,
43,20,3190000,
43,20,3200000,0.0820000022649765
43,20,3210000,
43,20,3220000,
43,20,3230000,
43,20,3240000,
43,20,3250000,
43,20,3260000,
43,20,3270000,
43,20,3280000,
43,20,3290000,
43,20,3300000,0.08749999850988388
43,20,3310000,
43,20,3320000,
43,20,3330000,
43,20,3340000,
43,20,3350000,
43,20,3360000,
43,20,3370000,
43,20,3380000,
43,20,3390000,
43,20,3400000,0.07989999651908875
43,20,3410000,
43,20,3420000,
43,20,3430000,
43,20,3440000,
43,20,3450000,
43,20,3460000,
43,20,3470000,
43,20,3480000,
43,20,3490000,
43,20,3500000,0.08590000122785568
43,20,3510000,
43,20,3520000,
43,20,3530000,
43,20,3540000,
43,20,3550000,
43,20,3560000,
43,20,3570000,
43,20,3580000,
43,20,3590000,
43,20,3600000,0.08330000191926956
43,20,3610000,
43,20,3620000,
43,20,3630000,
43,20,3640000,
43,20,3650000,
43,20,3660000,
43,20,3670000,
43,20,3680000,
43,20,3690000,
43,20,3700000,0.07840000092983246
43,20,3710000,
43,20,3720000,
43,20,3730000,
43,20,3740000,
43,20,3750000,
43,20,3760000,
43,20,3770000,
43,20,3780000,
43,20,3790000,
43,20,3800000,0.09059999883174896
43,20,3810000,
43,20,3820000,
43,20,3830000,
43,20,3840000,
43,20,3850000,
43,20,3860000,
43,20,3870000,
43,20,3880000,
43,20,3890000,
43,20,3900000,0.09200000017881393
43,20,3910000,
43,20,3920000,
43,20,3930000,
43,20,3940000,
43,20,3950000,
43,20,3960000,
43,20,3970000,
43,20,3980000,
43,20,3990000,
43,20,4000000,0.08669999986886978
43,20,4010000,
43,20,4020000,
43,20,4030000,
43,20,4040000,
43,20,4050000,
43,20,4060000,
43,20,4070000,
43,20,4080000,
43,20,4090000,
43,20,4100000,0.08810000121593475
43,20,4110000,
43,20,4120000,
43,20,4130000,
43,20,4140000,
43,20,4150000,
43,20,4160000,
43,20,4170000,
43,20,4180000,
43,20,4190000,
43,20,4200000,0.08810000121593475
43,20,4210000,
43,20,4220000,
43,20,4230000,
43,20,4240000,
43,20,4250000,
43,20,4260000,
43,20,4270000,
43,20,4280000,
43,20,4290000,
43,20,4300000,0.0851999968290329
43,20,4310000,
43,20,4320000,
43,20,4330000,
43,20,4340000,
43,20,4350000,
43,20,4360000,
43,20,4370000,
43,20,4380000,
43,20,4390000,
43,20,4400000,0.08460000157356262
43,20,4410000,
43,20,4420000,
43,20,4430000,
43,20,4440000,
43,20,4450000,
43,20,4460000,
43,20,4470000,
43,20,4480000,
43,20,4490000,
43,20,4500000,0.09220000356435776
43,20,4510000,
43,20,4520000,
43,20,4530000,
43,20,4540000,
43,20,4550000,
43,20,4560000,
43,20,4570000,
43,20,4580000,
43,20,4590000,
43,20,4600000,0.09229999780654907
43,20,4610000,
43,20,4620000,
43,20,4630000,
43,20,4640000,
43,20,4650000,
43,20,4660000,
43,20,4670000,
43,20,4680000,
43,20,4690000,
43,20,4700000,0.08839999884366989
43,20,4710000,
43,20,4720000,
43,20,4730000,
43,20,4740000,
43,20,4750000,
43,20,4760000,
43,20,4770000,
43,20,4780000,
43,20,4790000,
43,20,4800000,0.09229999780654907
43,20,4810000,
43,20,4820000,
43,20,4830000,
43,20,4840000,
43,20,4850000,
43,20,4860000,
43,20,4870000,
43,20,4880000,
43,20,4890000,
43,20,4900000,0.08959999680519104
43,20,4910000,
43,20,4920000,
43,20,4930000,
43,20,4940000,
43,20,4950000,
43,20,4960000,
43,20,4970000,
43,20,4980000,
43,20,4990000,
43,20,5000000,0.09139999747276306
43,30,1,0.0
43,30,10000,
43,30,20000,
43,30,30000,
43,30,40000,
43,30,50000,
43,30,60000,
43,30,70000,
43,30,80000,
43,30,90000,
43,30,100000,0.0
43,30,110000,
43,30,120000,
43,30,130000,
43,30,140000,
43,30,150000,
43,30,160000,
43,30,170000,
43,30,180000,
43,30,190000,
43,30,200000,0.006099999882280827
43,30,210000,
43,30,220000,
43,30,230000,
43,30,240000,
43,30,250000,
43,30,260000,
43,30,270000,
43,30,280000,
43,30,290000,
43,30,300000,0.024700000882148743
43,30,310000,
43,30,320000,
43,30,330000,
43,30,340000,
43,30,350000,
43,30,360000,
43,30,370000,
43,30,380000,
43,30,390000,
43,30,400000,0.043699998408555984
43,30,410000,
43,30,420000,
43,30,430000,
43,30,440000,
43,30,450000,
43,30,460000,
43,30,470000,
43,30,480000,
43,30,490000,
43,30,500000,0.06289999932050705
43,30,510000,
43,30,520000,
43,30,530000,
43,30,540000,
43,30,550000,
43,30,560000,
43,30,570000,
43,30,580000,
43,30,590000,
43,30,600000,0.07840000092983246
43,30,610000,
43,30,620000,
43,30,630000,
43,30,640000,
43,30,650000,
43,30,660000,
43,30,670000,
43,30,680000,
43,30,690000,
43,30,700000,0.09600000083446503
43,30,710000,
43,30,720000,
43,30,730000,
43,30,740000,
43,30,750000,
43,30,760000,
43,30,770000,
43,30,780000,
43,30,790000,
43,30,800000,0.1137000024318695
43,30,810000,
43,30,820000,
43,30,830000,
43,30,840000,
43,30,850000,
43,30,860000,
43,30,870000,
43,30,880000,
43,30,890000,
43,30,900000,0.12680000066757202
43,30,910000,
43,30,920000,
43,30,930000,
43,30,940000,
43,30,950000,
43,30,960000,
43,30,970000,
43,30,980000,
43,30,990000,
43,30,1000000,0.1451999992132187
43,30,1010000,
43,30,1020000,
43,30,1030000,
43,30,1040000,
43,30,1050000,
43,30,1060000,
43,30,1070000,
43,30,1080000,
43,30,1090000,
43,30,1100000,0.16680000722408295
43,30,1110000,
43,30,1120000,
43,30,1130000,
43,30,1140000,
43,30,1150000,
43,30,1160000,
43,30,1170000,
43,30,1180000,
43,30,1190000,
43,30,1200000,0.15119999647140503
43,30,1210000,
43,30,1220000,
43,30,1230000,
43,30,1240000,
43,30,1250000,
43,30,1260000,
43,30,1270000,
43,30,1280000,
43,30,1290000,
43,30,1300000,0.1678999960422516
43,30,1310000,
43,30,1320000,
43,30,1330000,
43,30,1340000,
43,30,1350000,
43,30,1360000,
43,30,1370000,
43,30,1380000,
43,30,1390000,
43,30,1400000,0.19629999995231628
43,30,1410000,
43,30,1420000,
43,30,1430000,
43,30,1440000,
43,30,1450000,
43,30,1460000,
43,30,1470000,
43,30,1480000,
43,30,1490000,
43,30,1500000,0.19750000536441803
43,30,1510000,
43,30,1520000,
43,30,1530000,
43,30,1540000,
43,30,1550000,
43,30,1560000,
43,30,1570000,
43,30,1580000,
43,30,1590000,
43,30,1600000,0.21209999918937683
43,30,1610000,
43,30,1620000,
43,30,1630000,
43,30,1640000,
43,30,1650000,
43,30,1660000,
43,30,1670000,
43,30,1680000,
43,30,1690000,
43,30,1700000,0.21940000355243683
43,30,1710000,
43,30,1720000,
43,30,1730000,
43,30,1740000,
43,30,1750000,
43,30,1760000,
43,30,1770000,
43,30,1780000,
43,30,1790000,
43,30,1800000,0.23569999635219574
43,30,1810000,
43,30,1820000,
43,30,1830000,
43,30,1840000,
43,30,1850000,
43,30,1860000,
43,30,1870000,
43,30,1880000,
43,30,1890000,
43,30,1900000,0.23680000007152557
43,30,1910000,
43,30,1920000,
43,30,1930000,
43,30,1940000,
43,30,1950000,
43,30,1960000,
43,30,1970000,
43,30,1980000,
43,30,1990000,
43,30,2000000,0.2370000034570694
43,30,2010000,
43,30,2020000,
43,30,2030000,
43,30,2040000,
43,30,2050000,
43,30,2060000,
43,30,2070000,
43,30,2080000,
43,30,2090000,
43,30,2100000,0.2524000108242035
43,30,2110000,
43,30,2120000,
43,30,2130000,
43,30,2140000,
43,30,2150000,
43,30,2160000,
43,30,2170000,
43,30,2180000,
43,30,2190000,
43,30,2200000,0.26510000228881836
43,30,2210000,
43,30,2220000,
43,30,2230000,
43,30,2240000,
43,30,2250000,
43,30,2260000,
43,30,2270000,
43,30,2280000,
43,30,2290000,
43,30,2300000,0.26649999618530273
43,30,2310000,
43,30,2320000,
43,30,2330000,
43,30,2340000,
43,30,2350000,
43,30,2360000,
43,30,2370000,
43,30,2380000,
43,30,2390000,
43,30,2400000,0.26010000705718994
43,30,2410000,
43,30,2420000,
43,30,2430000,
43,30,2440000,
43,30,2450000,
43,30,2460000,
43,30,2470000,
43,30,2480000,
43,30,2490000,
43,30,2500000,0.27399998903274536
43,30,2510000,
43,30,2520000,
43,30,2530000,
43,30,2540000,
43,30,2550000,
43,30,2560000,
43,30,2570000,
43,30,2580000,
43,30,2590000,
43,30,2600000,0.2775000035762787
43,30,2610000,
43,30,2620000,
43,30,2630000,
43,30,2640000,
43,30,2650000,
43,30,2660000,
43,30,2670000,
43,30,2680000,
43,30,2690000,
43,30,2700000,0.2935999929904938
43,30,2710000,
43,30,2720000,
43,30,2730000,
43,30,2740000,
43,30,2750000,
43,30,2760000,
43,30,2770000,
43,30,2780000,
43,30,2790000,
43,30,2800000,0.29499998688697815
43,30,2810000,
43,30,2820000,
43,30,2830000,
43,30,2840000,
43,30,2850000,
43,30,2860000,
43,30,2870000,
43,30,2880000,
43,30,2890000,
43,30,2900000,0.28130000829696655
43,30,2910000,
43,30,2920000,
43,30,2930000,
43,30,2940000,
43,30,2950000,
43,30,2960000,
43,30,2970000,
43,30,2980000,
43,30,2990000,
43,30,3000000,0.28839999437332153
43,30,3010000,
43,30,3020000,
43,30,3030000,
43,30,3040000,
43,30,3050000,
43,30,3060000,
43,30,3070000,
43,30,3080000,
43,30,3090000,
43,30,3100000,0.2842999994754791
43,30,3110000,
43,30,3120000,
43,30,3130000,
43,30,3140000,
43,30,3150000,
43,30,3160000,
43,30,3170000,
43,30,3180000,
43,30,3190000,
43,30,3200000,0.3075999915599823
43,30,3210000,
43,30,3220000,
43,30,3230000,
43,30,3240000,
43,30,3250000,
43,30,3260000,
43,30,3270000,
43,30,3280000,
43,30,3290000,
43,30,3300000,0.3059000074863434
43,30,3310000,
43,30,3320000,
43,30,3330000,
43,30,3340000,
43,30,3350000,
43,30,3360000,
43,30,3370000,
43,30,3380000,
43,30,3390000,
43,30,3400000,0.3068000078201294
43,30,3410000,
43,30,3420000,
43,30,3430000,
43,30,3440000,
43,30,3450000,
43,30,3460000,
43,30,3470000,
43,30,3480000,
43,30,3490000,
43,30,3500000,0.31349998712539673
43,30,3510000,
43,30,3520000,
43,30,3530000,
43,30,3540000,
43,30,3550000,
43,30,3560000,
43,30,3570000,
43,30,3580000,
43,30,3590000,
43,30,3600000,0.3077000081539154
43,30,3610000,
43,30,3620000,
43,30,3630000,
43,30,3640000,
43,30,3650000,
43,30,3660000,
43,30,3670000,
43,30,3680000,
43,30,3690000,
43,30,3700000,0.3149999976158142
43,30,3710000,
43,30,3720000,
43,30,3730000,
43,30,3740000,
43,30,3750000,
43,30,3760000,
43,30,3770000,
43,30,3780000,
43,30,3790000,
43,30,3800000,0.32100000977516174
43,30,3810000,
43,30,3820000,
43,30,3830000,
43,30,3840000,
43,30,3850000,
43,30,3860000,
43,30,3870000,
43,30,3880000,
43,30,3890000,
43,30,3900000,0.32659998536109924
43,30,3910000,
43,30,3920000,
43,30,3930000,
43,30,3940000,
43,30,3950000,
43,30,3960000,
43,30,3970000,
43,30,3980000,
43,30,3990000,
43,30,4000000,0.3269999921321869
43,30,4010000,
43,30,4020000,
43,30,4030000,
43,30,4040000,
43,30,4050000,
43,30,4060000,
43,30,4070000,
43,30,4080000,
43,30,4090000,
43,30,4100000,0.3278000056743622
43,30,4110000,
43,30,4120000,
43,30,4130000,
43,30,4140000,
43,30,4150000,
43,30,4160000,
43,30,4170000,
43,30,4180000,
43,30,4190000,
43,30,4200000,0.3240000009536743
43,30,4210000,
43,30,4220000,
43,30,4230000,
43,30,4240000,
43,30,4250000,
43,30,4260000,
43,30,4270000,
43,30,4280000,
43,30,4290000,
43,30,4300000,0.3425000011920929
43,30,4310000,
43,30,4320000,
43,30,4330000,
43,30,4340000,
43,30,4350000,
43,30,4360000,
43,30,4370000,
43,30,4380000,
43,30,4390000,
43,30,4400000,0.32580000162124634
43,30,4410000,
43,30,4420000,
43,30,4430000,
43,30,4440000,
43,30,4450000,
43,30,4460000,
43,30,4470000,
43,30,4480000,
43,30,4490000,
43,30,4500000,0.3384999930858612
43,30,4510000,
43,30,4520000,
43,30,4530000,
43,30,4540000,
43,30,4550000,
43,30,4560000,
43,30,4570000,
43,30,4580000,
43,30,4590000,
43,30,4600000,0.34470000863075256
43,30,4610000,
43,30,4620000,
43,30,4630000,
43,30,4640000,
43,30,4650000,
43,30,4660000,
43,30,4670000,
43,30,4680000,
43,30,4690000,
43,30,4700000,0.34459999203681946
43,30,4710000,
43,30,4720000,
43,30,4730000,
43,30,4740000,
43,30,4750000,
43,30,4760000,
43,30,4770000,
43,30,4780000,
43,30,4790000,
43,30,4800000,0.3467999994754791
43,30,4810000,
43,30,4820000,
43,30,4830000,
43,30,4840000,
43,30,4850000,
43,30,4860000,
43,30,4870000,
43,30,4880000,
43,30,4890000,
43,30,4900000,0.33880001306533813
43,30,4910000,
43,30,4920000,
43,30,4930000,
43,30,4940000,
43,30,4950000,
43,30,4960000,
43,30,4970000,
43,30,4980000,
43,30,4990000,
43,30,5000000,0.3382999897003174
43,40,1,0.0
43,40,10000,
43,40,20000,
43,40,30000,
43,40,40000,
43,40,50000,
43,40,60000,
43,40,70000,
43,40,80000,
43,40,90000,
43,40,100000,0.0012000000569969416
43,40,110000,
43,40,120000,
43,40,130000,
43,40,140000,
43,40,150000,
43,40,160000,
43,40,170000,
43,40,180000,
43,40,190000,
43,40,200000,0.017500000074505806
43,40,210000,
43,40,220000,
43,40,230000,
43,40,240000,
43,40,250000,
43,40,260000,
43,40,270000,
43,40,280000,
43,40,290000,
43,40,300000,0.05389999970793724
43,40,310000,
43,40,320000,
43,40,330000,
43,40,340000,
43,40,350000,
43,40,360000,
43,40,370000,
43,40,380000,
43,40,390000,
43,40,400000,0.09099999815225601
43,40,410000,
43,40,420000,
43,40,430000,
43,40,440000,
43,40,450000,
43,40,460000,
43,40,470000,
43,40,480000,
43,40,490000,
43,40,500000,0.12070000171661377
43,40,510000,
43,40,520000,
43,40,530000,
43,40,540000,
43,40,550000,
43,40,560000,
43,40,570000,
43,40,580000,
43,40,590000,
43,40,600000,0.15209999680519104
43,40,610000,
43,40,620000,
43,40,630000,
43,40,640000,
43,40,650000,
43,40,660000,
43,40,670000,
43,40,680000,
43,40,690000,
43,40,700000,0.16850000619888306
43,40,710000,
43,40,720000,
43,40,730000,
43,40,740000,
43,40,750000,
43,40,760000,
43,40,770000,
43,40,780000,
43,40,790000,
43,40,800000,0.2093999981880188
43,40,810000,
43,40,820000,
43,40,830000,
43,40,840000,
43,40,850000,
43,40,860000,
43,40,870000,
43,40,880000,
43,40,890000,
43,40,900000,0.22210000455379486
43,40,910000,
43,40,920000,
43,40,930000,
43,40,940000,
43,40,950000,
43,40,960000,
43,40,970000,
43,40,980000,
43,40,990000,
43,40,1000000,0.26409998536109924
43,40,1010000,
43,40,1020000,
43,40,1030000,
43,40,1040000,
43,40,1050000,
43,40,1060000,
43,40,1070000,
43,40,1080000,
43,40,1090000,
43,40,1100000,0.29589998722076416
43,40,1110000,
43,40,1120000,
43,40,1130000,
43,40,1140000,
43,40,1150000,
43,40,1160000,
43,40,1170000,
43,40,1180000,
43,40,1190000,
43,40,1200000,0.320499986410141
43,40,1210000,
43,40,1220000,
43,40,1230000,
43,40,1240000,
43,40,1250000,
43,40,1260000,
43,40,1270000,
43,40,1280000,
43,40,1290000,
43,40,1300000,0.3418000042438507
43,40,1310000,
43,40,1320000,
43,40,1330000,
43,40,1340000,
43,40,1350000,
43,40,1360000,
43,40,1370000,
43,40,1380000,
43,40,1390000,
43,40,1400000,0.35420000553131104
43,40,1410000,
43,40,1420000,
43,40,1430000,
43,40,1440000,
43,40,1450000,
43,40,1460000,
43,40,1470000,
43,40,1480000,
43,40,1490000,
43,40,1500000,0.3610999882221222
43,40,1510000,
43,40,1520000,
43,40,1530000,
43,40,1540000,
43,40,1550000,
43,40,1560000,
43,40,1570000,
43,40,1580000,
43,40,1590000,
43,40,1600000,0.39809998869895935
43,40,1610000,
43,40,1620000,
43,40,1630000,
43,40,1640000,
43,40,1650000,
43,40,1660000,
43,40,1670000,
43,40,1680000,
43,40,1690000,
43,40,1700000,0.42260000109672546
43,40,1710000,
43,40,1720000,
43,40,1730000,
43,40,1740000,
43,40,1750000,
43,40,1760000,
43,40,1770000,
43,40,1780000,
43,40,1790000,
43,40,1800000,0.42559999227523804
43,40,1810000,
43,40,1820000,
43,40,1830000,
43,40,1840000,
43,40,1850000,
43,40,1860000,
43,40,1870000,
43,40,1880000,
43,40,1890000,
43,40,1900000,0.42989999055862427
43,40,1910000,
43,40,1920000,
43,40,1930000,
43,40,1940000,
43,40,1950000,
43,40,1960000,
43,40,1970000,
43,40,1980000,
43,40,1990000,
43,40,2000000,0.4523000121116638
43,40,2010000,
43,40,2020000,
43,40,2030000,
43,40,2040000,
43,40,2050000,
43,40,2060000,
43,40,2070000,
43,40,2080000,
43,40,2090000,
43,40,2100000,0.4821000099182129
43,40,2110000,
43,40,2120000,
43,40,2130000,
43,40,2140000,
43,40,2150000,
43,40,2160000,
43,40,2170000,
43,40,2180000,
43,40,2190000,
43,40,2200000,0.4894999861717224
43,40,2210000,
43,40,2220000,
43,40,2230000,
43,40,2240000,
43,40,2250000,
43,40,2260000,
43,40,2270000,
43,40,2280000,
43,40,2290000,
43,40,2300000,0.4875999987125397
43,40,2310000,
43,40,2320000,
43,40,2330000,
43,40,2340000,
43,40,2350000,
43,40,2360000,
43,40,2370000,
43,40,2380000,
43,40,2390000,
43,40,2400000,0.4993000030517578
43,40,2410000,
43,40,2420000,
43,40,2430000,
43,40,2440000,
43,40,2450000,
43,40,2460000,
43,40,2470000,
43,40,2480000,
43,40,2490000,
43,40,2500000,0.5016999840736389
43,40,2510000,
43,40,2520000,
43,40,2530000,
43,40,2540000,
43,40,2550000,
43,40,2560000,
43,40,2570000,
43,40,2580000,
43,40,2590000,
43,40,2600000,0.5149000287055969
43,40,2610000,
43,40,2620000,
43,40,2630000,
43,40,2640000,
43,40,2650000,
43,40,2660000,
43,40,2670000,
43,40,2680000,
43,40,2690000,
43,40,2700000,0.5246000289916992
43,40,2710000,
43,40,2720000,
43,40,2730000,
43,40,2740000,
43,40,2750000,
43,40,2760000,
43,40,2770000,
43,40,2780000,
43,40,2790000,
43,40,2800000,0.5460000038146973
43,40,2810000,
43,40,2820000,
43,40,2830000,
43,40,2840000,
43,40,2850000,
43,40,2860000,
43,40,2870000,
43,40,2880000,
43,40,2890000,
43,40,2900000,0.5356000065803528
43,40,2910000,
43,40,2920000,
43,40,2930000,
43,40,2940000,
43,40,2950000,
43,40,2960000,
43,40,2970000,
43,40,2980000,
43,40,2990000,
43,40,3000000,0.5389999747276306
43,40,3010000,
43,40,3020000,
43,40,3030000,
43,40,3040000,
43,40,3050000,
43,40,3060000,
43,40,3070000,
43,40,3080000,
43,40,3090000,
43,40,3100000,0.5419999957084656
43,40,3110000,
43,40,3120000,
